population;mutation factor;crossover chance;selection;succession;crossover mode;score
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;878.4000821388693
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;847.5266898388377
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;841.2488828087263
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;867.3396813888652
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;827.7654595362768
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;874.3753236651279
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;868.8191681947816
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;879.366131888689
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;859.133499652052
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;852.9672437200205
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;866.2131846187845
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;869.9651456244923
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;840.951602881356
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;841.1173042142952
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;846.3517560513579
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;868.3970919775192
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;858.1675030513733
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;854.3104746593239
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;866.1925455652002
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;857.1449520846891
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;849.868148840721
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;847.9165522724107
9;0.005986148363455568;0.13853500040457423;exp;tourny;avg;867.6823399913226
7;0.449722224553728;0.46009648725903685;exp;best;avg;788.4431002449313
7;0.449722224553728;0.46009648725903685;exp;best;avg;806.7626675383254
7;0.449722224553728;0.46009648725903685;exp;best;avg;804.2404195024777
7;0.449722224553728;0.46009648725903685;exp;best;avg;804.4193486526771
7;0.449722224553728;0.46009648725903685;exp;best;avg;800.4685703636651
7;0.449722224553728;0.46009648725903685;exp;best;avg;805.4030832439846
7;0.449722224553728;0.46009648725903685;exp;best;avg;793.3284349659862
7;0.449722224553728;0.46009648725903685;exp;best;avg;815.8138671149658
7;0.449722224553728;0.46009648725903685;exp;best;avg;796.0018998940766
7;0.449722224553728;0.46009648725903685;exp;best;avg;780.000333773897
7;0.449722224553728;0.46009648725903685;exp;best;avg;816.6243106904841
7;0.449722224553728;0.46009648725903685;exp;best;avg;807.6593995940556
7;0.449722224553728;0.46009648725903685;exp;best;avg;803.813454103994
7;0.449722224553728;0.46009648725903685;exp;best;avg;806.9760927846755
7;0.449722224553728;0.46009648725903685;exp;best;avg;790.3525547169153
7;0.449722224553728;0.46009648725903685;exp;best;avg;783.6039534657158
7;0.449722224553728;0.46009648725903685;exp;best;avg;802.9131077556109
7;0.449722224553728;0.46009648725903685;exp;best;avg;784.6102827103588
7;0.449722224553728;0.46009648725903685;exp;best;avg;819.5895028631286
7;0.449722224553728;0.46009648725903685;exp;best;avg;803.9950872393766
7;0.449722224553728;0.46009648725903685;exp;best;avg;787.452051120056
7;0.449722224553728;0.46009648725903685;exp;best;avg;784.9502380066281
7;0.449722224553728;0.46009648725903685;exp;best;avg;809.8988282323146
7;0.449722224553728;0.46009648725903685;exp;best;avg;778.5097206914144
7;0.449722224553728;0.46009648725903685;exp;best;avg;835.353873264781
7;0.449722224553728;0.46009648725903685;exp;best;avg;796.5972140979383
7;0.449722224553728;0.46009648725903685;exp;best;avg;793.2746644265585
7;0.449722224553728;0.46009648725903685;exp;best;avg;822.3599138412985
7;0.449722224553728;0.46009648725903685;exp;best;avg;794.9524450166967
7;0.449722224553728;0.46009648725903685;exp;best;avg;823.9695147052641
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;819.9127677790426
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;833.7968707390246
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;803.1844600878269
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;782.6928119316348
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;801.619199922047
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;800.2282142593522
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;807.7128840503922
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;805.8003824607474
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;812.727399265174
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;804.030625148812
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;793.8801014902741
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;818.3481685602045
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;802.1354858278712
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;805.2304096189805
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;820.4245388808791
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;805.773251962114
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;828.0906267061373
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;819.3223018325226
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;779.4703830918186
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;799.5338348112755
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;817.2848842958923
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;799.6373144741482
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;832.4900016727174
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;818.3812761493256
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;801.5071256028996
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;805.5688833980237
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;828.5347184930795
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;814.1557745555493
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;791.0533492591782
6;0.1312646439915972;0.011191257474486571;exp;tourny;hor-slice;823.1520466809249
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;829.8202757597991
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;826.7171800694402
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;818.3852085208969
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;818.4770690712157
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;801.745317459786
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;829.8291935391308
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;833.7433277903301
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;816.8430556405561
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;811.8925857294824
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;829.5031434140393
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;824.4346100895045
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;809.9026041284295
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;818.4861746426383
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;827.331402069662
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;808.1095928040414
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;812.743897912491
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;826.9191069290629
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;821.8794361306105
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;796.9758311277628
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;822.2113825920775
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;802.4819657052185
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;819.6672788193281
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;815.1497262075706
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;814.7821199396626
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;811.660326762857
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;820.5193897448745
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;824.737108497974
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;781.7151673225478
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;825.0588989431027
21;0.48498768867000774;0.23679186413954045;rand;best;vert-slice;797.756307117801
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;799.1680530416226
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;819.3471273765907
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;796.470803085741
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;793.1559151486833
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;798.0903147132127
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;809.5806453741898
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;806.6055169247496
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;791.6131626360942
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;795.4792014476379
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;812.9951065511356
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;802.1557171196225
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;798.87579612996
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;809.9347153195263
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;808.749270014552
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;796.8437037990741
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;811.5142253247484
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;788.7619724141562
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;805.1346958559409
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;817.0574774142428
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;783.3735948959827
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;759.8544645703658
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;803.7350099818575
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;787.0778337556355
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;789.8916673345201
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;809.5055369883802
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;799.6538723768377
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;806.8212326737895
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;813.5578015046989
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;800.5304123828641
5;0.8020909428031572;0.9747804806794453;rand;tourny;vert-slice;798.8110902961846
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;821.4113746909128
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;836.0589361013203
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;812.398281270933
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;820.1257342920736
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;824.1874874080484
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;835.200054136453
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;848.8127640521599
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;809.4386954880425
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;836.7233176650248
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;813.7245651961787
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;846.7113681566343
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;805.4125901635517
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;849.9757462481505
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;834.7416213787619
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;843.2817367142261
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;836.5228650893116
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;820.167260735977
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;820.6488222880174
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;832.3452242507356
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;831.3037532103552
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;821.9408956210846
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;843.2304281730461
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;849.6760001371626
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;836.5012576094585
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;832.6603338622567
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;831.5933500877212
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;839.0854990612165
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;849.1188154614797
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;844.1102479948757
17;0.8952810095752336;0.09232251815216908;exp;best;hor-slice;829.5884978425557
10;0.5767709027388948;0.9991521185887787;rand;best;avg;808.3231034314272
10;0.5767709027388948;0.9991521185887787;rand;best;avg;807.3816755247999
10;0.5767709027388948;0.9991521185887787;rand;best;avg;805.6744813683326
10;0.5767709027388948;0.9991521185887787;rand;best;avg;809.2181887797841
10;0.5767709027388948;0.9991521185887787;rand;best;avg;809.1602590603061
10;0.5767709027388948;0.9991521185887787;rand;best;avg;798.1981979728484
10;0.5767709027388948;0.9991521185887787;rand;best;avg;795.1261570562328
10;0.5767709027388948;0.9991521185887787;rand;best;avg;804.2058197239555
10;0.5767709027388948;0.9991521185887787;rand;best;avg;812.9462324239878
10;0.5767709027388948;0.9991521185887787;rand;best;avg;790.9660410221787
10;0.5767709027388948;0.9991521185887787;rand;best;avg;787.5998340848266
10;0.5767709027388948;0.9991521185887787;rand;best;avg;798.8115269627324
10;0.5767709027388948;0.9991521185887787;rand;best;avg;806.1801338280337
10;0.5767709027388948;0.9991521185887787;rand;best;avg;817.6653060906525
10;0.5767709027388948;0.9991521185887787;rand;best;avg;807.2942184884221
10;0.5767709027388948;0.9991521185887787;rand;best;avg;814.1672767664427
10;0.5767709027388948;0.9991521185887787;rand;best;avg;803.4751741744901
10;0.5767709027388948;0.9991521185887787;rand;best;avg;816.2125353937112
10;0.5767709027388948;0.9991521185887787;rand;best;avg;800.4938036445913
10;0.5767709027388948;0.9991521185887787;rand;best;avg;807.8742037941929
10;0.5767709027388948;0.9991521185887787;rand;best;avg;804.5384029622704
10;0.5767709027388948;0.9991521185887787;rand;best;avg;811.7329015564629
10;0.5767709027388948;0.9991521185887787;rand;best;avg;804.7937626817096
10;0.5767709027388948;0.9991521185887787;rand;best;avg;795.7935792721471
10;0.5767709027388948;0.9991521185887787;rand;best;avg;788.4580558503804
10;0.5767709027388948;0.9991521185887787;rand;best;avg;795.7389736451712
10;0.5767709027388948;0.9991521185887787;rand;best;avg;807.678987575969
10;0.5767709027388948;0.9991521185887787;rand;best;avg;791.557589632034
10;0.5767709027388948;0.9991521185887787;rand;best;avg;805.2892826829919
10;0.5767709027388948;0.9991521185887787;rand;best;avg;788.4439892273535
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;795.5078024908928
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;795.1328317534521
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;803.4961415637202
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;797.1014545098982
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;801.1314371033806
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;802.0332201096302
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;817.3421742936079
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;792.1806658379805
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;793.7342437849418
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;794.4542549572959
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;756.5007241749702
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;795.1468356264392
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;785.0004827207648
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;799.3805492973127
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;806.8374176022719
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;805.339933063946
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;808.2680427261341
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;815.4182925842974
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;800.8199031503143
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;804.8823339200766
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;798.6972912815571
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;796.2012368424607
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;818.2673336878997
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;774.666545402727
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;804.2773446788276
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;787.06991476859
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;790.0109146477372
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;804.1801272744523
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;792.4712009307799
15;0.5517901371958873;0.9923797539569488;rand;best;vert-slice;792.0148271387774
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;832.5495993438744
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;842.7089535258037
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;836.2891395770878
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;839.2554626445527
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;833.5878211263762
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;840.557023711901
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;840.1705434993802
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;838.4292446327684
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;815.0807160990846
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;845.6468088942543
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;820.5051934112169
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;849.9556099965539
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;847.4199466336614
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;846.9205778746513
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;820.9958501352014
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;840.7398030952795
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;856.7412152332842
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;852.6090950784303
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;820.201962398725
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;847.9537941080719
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;835.6126253900433
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;831.3831953875896
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;818.9140619023264
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;826.8175443596548
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;830.662165657802
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;803.0748471183643
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;840.9749161532227
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;835.861109850353
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;852.0512685113927
19;0.6050899540202829;0.02342213276147731;rand;tourny;vert-slice;833.295361521983
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;825.6004619354362
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;814.0931104335119
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;837.2653516609771
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;831.5821970883687
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;839.798688592337
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;826.0188337518172
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;822.4945405684987
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;811.9901660830736
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;844.3982009795469
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;835.7093985001305
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;814.6138197546074
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;831.9349357816616
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;820.0940978237617
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;851.1902857780942
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;833.645600437266
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;855.5579484076
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;846.960080273162
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;818.9430052878156
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;830.206313355203
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;851.1026465187321
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;824.314750643381
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;831.8534060324738
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;830.9164017852734
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;827.7611596366744
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;837.3198587132188
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;837.0961650348008
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;817.1714921099988
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;862.7744089133707
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;825.3416132805916
19;0.3097541061670963;0.05719960650782452;exp;tourny;avg;818.1931382141839
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;834.5224828943295
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;800.048738939604
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;840.7630248761373
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;830.6117629863422
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;800.7161537697601
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;832.1100233735704
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;813.7838721133497
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;830.0066357013878
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;799.5448793583942
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;813.2310156300765
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;828.7288850256185
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;815.2331480337688
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;802.0959378587003
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;809.5392186594386
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;810.3893525639287
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;794.0981467107446
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;821.1012207912628
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;791.5554866302454
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;813.0701758692951
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;814.9001643338185
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;809.3838847007866
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;813.1182146908973
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;795.3115739297377
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;815.6845101570448
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;824.8653464231546
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;792.4833520929392
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;802.8997909412935
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;821.8403447060268
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;800.2448176902641
19;0.9617385368204644;0.340679054340965;exp;tourny;vert-slice;793.1730523568137
17;0.6092171690627453;0.5850083848321149;rand;best;avg;822.6579643613262
17;0.6092171690627453;0.5850083848321149;rand;best;avg;826.2831174214475
17;0.6092171690627453;0.5850083848321149;rand;best;avg;821.7555431086811
17;0.6092171690627453;0.5850083848321149;rand;best;avg;836.1647457614116
17;0.6092171690627453;0.5850083848321149;rand;best;avg;824.7668675810789
17;0.6092171690627453;0.5850083848321149;rand;best;avg;793.1538459937515
17;0.6092171690627453;0.5850083848321149;rand;best;avg;816.2273857693795
17;0.6092171690627453;0.5850083848321149;rand;best;avg;818.2284988810765
17;0.6092171690627453;0.5850083848321149;rand;best;avg;814.8059725210276
17;0.6092171690627453;0.5850083848321149;rand;best;avg;816.6339883337043
17;0.6092171690627453;0.5850083848321149;rand;best;avg;821.1238180691438
17;0.6092171690627453;0.5850083848321149;rand;best;avg;827.232541473239
17;0.6092171690627453;0.5850083848321149;rand;best;avg;812.2566013784735
17;0.6092171690627453;0.5850083848321149;rand;best;avg;827.2768758185059
17;0.6092171690627453;0.5850083848321149;rand;best;avg;810.5920277133399
17;0.6092171690627453;0.5850083848321149;rand;best;avg;823.3500439220187
17;0.6092171690627453;0.5850083848321149;rand;best;avg;823.7771042622913
17;0.6092171690627453;0.5850083848321149;rand;best;avg;817.2878694980905
17;0.6092171690627453;0.5850083848321149;rand;best;avg;811.7706422828496
17;0.6092171690627453;0.5850083848321149;rand;best;avg;810.3926525802082
17;0.6092171690627453;0.5850083848321149;rand;best;avg;802.0060438319022
17;0.6092171690627453;0.5850083848321149;rand;best;avg;828.0842060792949
17;0.6092171690627453;0.5850083848321149;rand;best;avg;814.1486808248269
17;0.6092171690627453;0.5850083848321149;rand;best;avg;833.1655291328962
17;0.6092171690627453;0.5850083848321149;rand;best;avg;808.4690853492204
17;0.6092171690627453;0.5850083848321149;rand;best;avg;819.1017260217452
17;0.6092171690627453;0.5850083848321149;rand;best;avg;824.1957121696737
17;0.6092171690627453;0.5850083848321149;rand;best;avg;821.9175495478487
17;0.6092171690627453;0.5850083848321149;rand;best;avg;811.7061271094967
17;0.6092171690627453;0.5850083848321149;rand;best;avg;818.7728181305184
10;0.8249203278658745;0.7884344201786772;rand;best;vert-slice;812.254287001213
10;0.8249203278658745;0.7884344201786772;rand;best;vert-slice;785.7836530402551
10;0.8249203278658745;0.7884344201786772;rand;best;vert-slice;796.0393556209502
10;0.8249203278658745;0.7884344201786772;rand;best;vert-slice;816.6506786126632
10;0.8249203278658745;0.7884344201786772;rand;best;vert-slice;810.5471984312267
10;0.8249203278658745;0.7884344201786772;rand;best;vert-slice;813.8082587740395
10;0.8249203278658745;0.7884344201786772;rand;best;vert-slice;808.1275969358572
10;0.8249203278658745;0.7884344201786772;rand;best;vert-slice;818.6288573107693
10;0.8249203278658745;0.7884344201786772;rand;best;vert-slice;811.5663359910546
10;0.8249203278658745;0.7884344201786772;rand;best;vert-slice;813.3766519187425
