population;mutation factor;crossover chance;selection;succession;crossover mode;score
4;0.5194455169267973;0.5157614267045741;rand;best;hor-slice;767.5
4;0.5194455169267973;0.5157614267045741;rand;best;hor-slice;801.18
4;0.5194455169267973;0.5157614267045741;rand;best;hor-slice;791.13
4;0.5194455169267973;0.5157614267045741;rand;best;hor-slice;814.38
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;777.5
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;737.58
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;755.58
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;758.57
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;782.46
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;759.4
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;728.86
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;762.54
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;753.24
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;725.95
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;758.06
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;770.17
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;734.34
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;750.43
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;759.56
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;719.35
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;767.74
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;784.45
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;748.8
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;764.91
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;765.42
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;799.22
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;759.4
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;747.99
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;751.34
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;781.57
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;779.49
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;751.81
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;748.46
16;0.5580907696055714;0.4921111345900998;rand;best;vert-slice;748.97
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;817.94
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;809.26
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;799.53
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;812.64
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;811.23
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;835.14
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;813.92
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;818.38
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;816.0
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;806.8
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;840.9
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;801.48
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;822.36
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;807.53
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;827.7
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;799.11
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;833.3
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;831.52
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;827.52
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;818.63
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;820.25
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;829.08
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;809.97
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;793.28
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;799.82
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;826.41
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;832.46
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;827.27
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;823.32
12;0.9000916700308245;0.6334331508186731;exp;tourny;avg;844.71
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;807.43
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;813.1
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;785.41
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;812.07
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;822.55
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;826.83
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;809.68
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;825.24
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;847.72
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;838.78
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;805.19
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;793.72
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;819.78
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;823.88
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;838.21
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;825.85
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;840.93
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;800.92
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;828.0
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;810.82
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;826.54
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;827.66
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;833.97
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;827.23
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;825.07
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;814.2
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;811.82
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;838.87
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;831.85
6;0.6823763476407269;0.4914015774474174;rand;tourny;avg;777.53
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;799.12
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;744.72
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;758.03
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;766.91
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;707.54
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;706.62
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;792.3
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;751.61
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;763.56
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;762.3
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;741.11
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;773.06
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;730.53
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;767.36
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;735.69
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;716.11
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;746.39
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;793.86
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;781.81
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;749.22
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;761.63
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;740.59
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;744.44
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;741.1
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;742.85
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;758.05
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;775.99
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;745.21
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;757.55
17;0.3723949874065112;0.3909943539848991;exp;best;vert-slice;714.81
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;836.01
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;792.13
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;806.7
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;777.91
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;802.85
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;793.59
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;820.21
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;760.29
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;784.6
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;794.46
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;808.78
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;803.46
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;793.46
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;793.11
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;801.45
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;798.5
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;757.95
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;774.98
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;769.68
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;788.0
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;775.08
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;800.1
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;803.02
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;794.96
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;779.65
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;774.44
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;785.06
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;801.07
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;799.19
13;0.8418463043967561;0.546571418591745;exp;tourny;vert-slice;777.28
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;797.42
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;757.95
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;759.39
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;784.73
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;748.95
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;779.76
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;788.36
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;768.44
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;771.18
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;758.02
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;753.68
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;782.09
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;765.93
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;758.01
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;779.68
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;755.22
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;725.31
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;768.04
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;771.09
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;762.4
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;786.89
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;769.03
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;787.23
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;778.39
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;701.35
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;785.95
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;762.64
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;777.81
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;749.32
6;0.4810210549857673;0.37471802424279;rand;best;vert-slice;780.73
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;971.55
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;990.17
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;947.54
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;957.86
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;993.38
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;959.13
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;952.26
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;951.22
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;953.31
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;1021.78
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;934.87
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;952.64
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;1006.6
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;948.74
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;937.24
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;903.99
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;974.77
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;997.44
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;924.04
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;954.57
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;907.82
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;1007.49
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;970.27
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;963.52
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;1011.56
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;1008.05
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;989.56
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;972.31
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;1010.79
1;0.9731873062503026;0.6075871911247147;rand;tourny;vert-slice;978.04
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;815.1
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;828.88
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;818.22
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;830.1
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;817.12
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;832.98
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;809.05
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;775.16
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;827.32
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;775.24
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;818.98
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;820.38
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;803.07
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;807.55
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;829.86
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;801.19
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;835.09
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;820.36
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;810.47
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;816.96
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;823.59
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;838.39
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;791.24
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;812.22
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;817.84
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;821.37
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;814.35
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;833.65
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;823.43
3;0.9770682965193265;0.7873179812365086;exp;tourny;avg;801.44
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;772.41
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;782.43
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;811.83
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;800.11
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;776.03
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;783.31
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;775.91
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;756.72
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;776.35
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;799.38
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;801.21
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;822.67
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;755.87
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;786.65
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;779.04
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;793.51
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;769.61
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;780.11
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;794.31
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;760.05
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;790.29
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;794.77
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;798.54
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;778.27
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;781.27
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;799.69
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;766.38
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;795.96
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;782.17
20;0.8776834511557833;0.916976600344224;exp;best;vert-slice;783.58
12;0.3549297329942076;0.7390716907650914;rand;best;avg;784.79
12;0.3549297329942076;0.7390716907650914;rand;best;avg;827.02
12;0.3549297329942076;0.7390716907650914;rand;best;avg;795.47
12;0.3549297329942076;0.7390716907650914;rand;best;avg;816.03
12;0.3549297329942076;0.7390716907650914;rand;best;avg;823.73
12;0.3549297329942076;0.7390716907650914;rand;best;avg;827.35
12;0.3549297329942076;0.7390716907650914;rand;best;avg;837.18
12;0.3549297329942076;0.7390716907650914;rand;best;avg;798.04
12;0.3549297329942076;0.7390716907650914;rand;best;avg;822.71
12;0.3549297329942076;0.7390716907650914;rand;best;avg;803.61
12;0.3549297329942076;0.7390716907650914;rand;best;avg;803.04
12;0.3549297329942076;0.7390716907650914;rand;best;avg;807.73
12;0.3549297329942076;0.7390716907650914;rand;best;avg;820.74
12;0.3549297329942076;0.7390716907650914;rand;best;avg;808.04
12;0.3549297329942076;0.7390716907650914;rand;best;avg;830.49
12;0.3549297329942076;0.7390716907650914;rand;best;avg;790.99
12;0.3549297329942076;0.7390716907650914;rand;best;avg;808.97
12;0.3549297329942076;0.7390716907650914;rand;best;avg;815.85
12;0.3549297329942076;0.7390716907650914;rand;best;avg;809.16
12;0.3549297329942076;0.7390716907650914;rand;best;avg;817.49
12;0.3549297329942076;0.7390716907650914;rand;best;avg;800.98
12;0.3549297329942076;0.7390716907650914;rand;best;avg;804.01
12;0.3549297329942076;0.7390716907650914;rand;best;avg;808.14
12;0.3549297329942076;0.7390716907650914;rand;best;avg;809.19
12;0.3549297329942076;0.7390716907650914;rand;best;avg;803.58
12;0.3549297329942076;0.7390716907650914;rand;best;avg;810.9
12;0.3549297329942076;0.7390716907650914;rand;best;avg;810.86
12;0.3549297329942076;0.7390716907650914;rand;best;avg;815.16
12;0.3549297329942076;0.7390716907650914;rand;best;avg;815.88
12;0.3549297329942076;0.7390716907650914;rand;best;avg;814.14
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;767.93
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;791.6
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;767.42
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;743.08
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;766.51
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;784.49
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;718.16
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;769.0
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;713.09
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;783.76
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;761.19
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;751.72
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;757.26
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;770.41
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;752.78
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;751.85
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;753.59
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;763.09
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;738.19
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;762.87
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;793.51
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;758.75
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;768.47
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;751.2
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;792.01
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;769.18
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;771.57
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;760.5
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;761.75
8;0.1661096703963889;0.6851174886997964;rand;tourny;hor-slice;758.96
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;749.37
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;790.31
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;787.69
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;762.02
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;778.63
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;748.04
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;745.38
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;749.17
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;751.31
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;758.74
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;752.45
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;739.87
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;747.12
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;756.47
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;750.07
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;719.06
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;778.99
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;714.31
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;776.31
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;787.59
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;744.77
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;732.86
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;766.45
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;700.94
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;738.07
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;763.81
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;760.76
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;753.22
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;753.3
9;0.098238041932047;0.11684969902472386;rand;tourny;vert-slice;731.1
1;0.3925233967428474;0.10004764493691065;exp;best;avg;968.56
1;0.3925233967428474;0.10004764493691065;exp;best;avg;1001.86
1;0.3925233967428474;0.10004764493691065;exp;best;avg;977.25
1;0.3925233967428474;0.10004764493691065;exp;best;avg;958.01
1;0.3925233967428474;0.10004764493691065;exp;best;avg;988.78
1;0.3925233967428474;0.10004764493691065;exp;best;avg;939.6
1;0.3925233967428474;0.10004764493691065;exp;best;avg;988.44
1;0.3925233967428474;0.10004764493691065;exp;best;avg;983.18
1;0.3925233967428474;0.10004764493691065;exp;best;avg;958.92
1;0.3925233967428474;0.10004764493691065;exp;best;avg;970.63
1;0.3925233967428474;0.10004764493691065;exp;best;avg;959.39
1;0.3925233967428474;0.10004764493691065;exp;best;avg;917.18
1;0.3925233967428474;0.10004764493691065;exp;best;avg;1003.83
1;0.3925233967428474;0.10004764493691065;exp;best;avg;956.18
1;0.3925233967428474;0.10004764493691065;exp;best;avg;979.31
1;0.3925233967428474;0.10004764493691065;exp;best;avg;973.79
1;0.3925233967428474;0.10004764493691065;exp;best;avg;963.46
1;0.3925233967428474;0.10004764493691065;exp;best;avg;945.5
1;0.3925233967428474;0.10004764493691065;exp;best;avg;929.36
1;0.3925233967428474;0.10004764493691065;exp;best;avg;979.12
1;0.3925233967428474;0.10004764493691065;exp;best;avg;995.2
1;0.3925233967428474;0.10004764493691065;exp;best;avg;1007.02
1;0.3925233967428474;0.10004764493691065;exp;best;avg;995.42
1;0.3925233967428474;0.10004764493691065;exp;best;avg;997.19
1;0.3925233967428474;0.10004764493691065;exp;best;avg;975.1
1;0.3925233967428474;0.10004764493691065;exp;best;avg;953.16
1;0.3925233967428474;0.10004764493691065;exp;best;avg;982.94
1;0.3925233967428474;0.10004764493691065;exp;best;avg;939.78
1;0.3925233967428474;0.10004764493691065;exp;best;avg;955.79
1;0.3925233967428474;0.10004764493691065;exp;best;avg;1001.58
6;0.3891353828319071;0.02860155426772437;rand;tourny;avg;812.69
6;0.3891353828319071;0.02860155426772437;rand;tourny;avg;831.75
6;0.3891353828319071;0.02860155426772437;rand;tourny;avg;785.2
6;0.3891353828319071;0.02860155426772437;rand;tourny;avg;836.01
6;0.3891353828319071;0.02860155426772437;rand;tourny;avg;843.67
6;0.3891353828319071;0.02860155426772437;rand;tourny;avg;795.51
6;0.3891353828319071;0.02860155426772437;rand;tourny;avg;793.18
6;0.3891353828319071;0.02860155426772437;rand;tourny;avg;816.93
6;0.3891353828319071;0.02860155426772437;rand;tourny;avg;809.51
